"HostSpecies.new"
"Pithecia pithecia"
"Chinchilla lanigera"
"Gorilla gorilla"
"Pan paniscus"
"Pan troglodytes"
"Homo sapiens"
"Oryctolagus cuniculus"
"Callithrix jacchus"
"Sapajus apella"
"Erythrocebus patas"
"Colobus guereza"
"Macaca arctoides"
"Macaca fascicularis"
"Macaca fuscata"
"Macaca mulatta"
"Macaca nemestrina"
"Macaca radiata"
"Macaca silenus"
"Cercopithecus neglectus"
"Macaca cyclopis"
"Homo sapiens"
"Dasycercus cristicauda"
"Notamacropus eugenii"
"Osphranter rufus"
"Notamacropus parma"
"Macropus fuliginosus"
"Macropus giganteus"
"Lagorchestes conspicillatus"
"Osphranter robustus"
"Potorous tridactylus"
"Tachyglossus aculeatus"
"Macropus fuliginosus"
"Dorcopsis veterum"
"Setonix brachyurus"
"Colobus guereza"
"Papio ursinus"
"Aotus trivirgatus"
"Saimiri sciureus"
"Cavia porcellus"
"Equus asinus"
"Zalophus californianus"
"Odobenus rosmarus"
"Callorhinus ursinus"
"Eumetopias jubatus"
"Phoca largha"
"Phoca vitulina"
"Pusa hispida"
"Erignathus barbatus"
"Phoca fasciata"
"Callithrix jacchus"
"Sus scrofa domesticus"
"Tupaia belangeri"
"Elephas maximus"
"Antilocapra americana"
"Aepyceros melampus"
"Alcelaphus buselaphus"
"Bison bison"
"Bos frontalis"
"Connochaetes taurinus"
"Hippotragus equinus"
"Hippotragus niger"
"Kobus ellipsiprymnus"
"Kobus leche"
"Ovis canadensis"
"Redunca arundinum"
"Syncerus caffer"
"Tragelaphus angasii"
"Tragelaphus scriptus"
"Tragelaphus strepsiceros"
"Damaliscus lunatus korrigum"
"Kobus kob"
"Capreolus capreolus"
"Cervus elaphus"
"Odocoileus hemionus"
"Odocoileus virginianus"
"Giraffa camelopardalis"
"Hippopotamus amphibius"
"Mustela putorius furo"
"Neovison vison"
"Bos grunniens"
"Bos taurus"
"Bubalus bubalis"
"Capra hircus"
"Ovis aries"
"Camelus dromedarius"
"Equus caballus"
"Bos taurus"
"Equus caballus"
"Bubalus bubalis"
"Lontra canadensis"
"Capra ibex"
"Capra hircus"
"Chlorocebus pygerythrus"
"Erythrocebus patas"
"Macaca fascicularis"
"Macaca fuscata"
"Macaca mulatta"
"Macaca nemestrina"
"Cervus elaphus"
"Ursus americanus"
"Ursus maritimus"
"Elephas maximus"
"Loxodonta africana"
"Antilope cervicapra"
"Equus grevyi"
"Rhinoceros unicornis"
"Equus burchellii quagga"
"Cavia porcellus"
"Bos taurus"
"Lama glama"
"Vicugna pacos"
"Equus asinus"
"Equus caballus"
"Equus caballus"
"Equus burchellii quagga"
"Equus caballus"
"Equus asinus"
"Equus caballus"
"Ursus maritimus"
"Giraffa camelopardalis"
"Equus grevyi"
"Equus burchellii quagga"
"Panthera tigris"
"Leopardus wiedii"
"Puma yagouaroundi"
"Acinonyx jubatus"
"Panthera leo"
"Leopardus pardalis"
"Puma concolor"
"Felis catus"
"Homo sapiens"
"Odobenus rosmarus"
"Callorhinus ursinus"
"Eumetopias jubatus"
"Halichoerus grypus"
"Phoca largha"
"Phoca vitulina"
"Pusa hispida"
"Erignathus barbatus"
"Phoca fasciata"
"Canis latrans"
"Lycaon pictus"
"Vulpes lagopus"
"Ursus arctos"
"Ursus americanus"
"Panthera tigris"
"Homo sapiens"
"Vulpes vulpes"
"Puma concolor"
"Procyon lotor"
"Capreolus capreolus"
"Sus scrofa"
"Nyctereutes procyonoides"
"Felis catus"
"Neovison vison"
"Bos taurus"
"Ovis aries"
"Sus scrofa domesticus"
"Varecia variegata"
"Lama glama"
"Vicugna pacos"
"Hexaprotodon liberiensis"
"Homo sapiens"
"Vulpes vulpes"
"Lynx lynx"
"Procyon lotor"
"Crocidura leucodon"
"Macaca fuscata"
"Microtus oeconomus"
"Myodes glareolus"
"Felis catus"
"Oryctolagus cuniculus"
"Bos taurus"
"Capra hircus"
"Ovis aries"
"Sus scrofa domesticus"
"Equus asinus"
"Equus caballus"
"Miniopterus schreibersii"
"Homo sapiens"
"Macaca fascicularis"
"Homo sapiens"
"Cynopterus sphinx"
"Rousettus amplexicaudatus"
"Rousettus leschenaultii"
"Rhinolophus affinis"
"Pipistrellus pipistrellus"
"Myotis ricketti"
"Scotophilus kuhlii"
"Hipposideros pomona"
"Miniopterus schreibersii"
"Sus scrofa domesticus"
"Homo sapiens"
"Homo sapiens"
"Piliocolobus semlikiensis"
"Pan troglodytes"
"Homo sapiens"
"Mops condylurus"
"Eidolon helvum"
"Rousettus aegyptiacus"
"Epomops franqueti"
"Hypsignathus monstrosus"
"Micropteropus pusillus"
"Myonycteris torquata"
"Sylvisorex ollula"
"Gorilla gorilla"
"Pan troglodytes"
"Mus setulosus"
"Homo sapiens"
"Rousettus aegyptiacus"
"Hypsignathus monstrosus"
"Rhinolophus eloquens"
"Hipposideros caffer"
"Miniopterus inflatus"
"Chlorocebus aethiops"
"Homo sapiens"
"Sus scrofa domesticus"
"Homo sapiens"
"Eidolon helvum"
"Pteropus alecto"
"Dobsonia anderseni"
"Dobsonia moluccensis"
"Eidolon dupreanum"
"Pteropus admiralitatum"
"Pteropus capistratus"
"Pteropus conspicillatus"
"Pteropus hypomelanus"
"Pteropus neohibernicus"
"Pteropus poliocephalus"
"Pteropus rufus"
"Pteropus scapulatus"
"Equus caballus"
"Homo sapiens"
"Eidolon helvum"
"Cynopterus brachyotis"
"Cynopterus sphinx"
"Eidolon dupreanum"
"Eonycteris spelaea"
"Epomophorus gambianus"
"Hypsignathus monstrosus"
"Pteropus giganteus"
"Pteropus hypomelanus"
"Pteropus lylei"
"Pteropus pumilus"
"Pteropus rodricensis"
"Pteropus rufus"
"Pteropus vampyrus"
"Rousettus leschenaultii"
"Rhinolophus affinis"
"Rhinolophus sinicus"
"Myotis daubentonii"
"Myotis ricketti"
"Scotophilus kuhlii"
"Hipposideros armiger"
"Hipposideros larvatus"
"Hipposideros pomona"
"Felis catus"
"Bos taurus"
"Capra hircus"
"Sus scrofa domesticus"
"Equus caballus"
"Panthera pardus"
"Zalophus californianus"
"Nasua nasua"
"Tremarctos ornatus"
"Macaca fascicularis"
"Macaca fuscata"
"Macaca mulatta"
"Marmota caudata"
"Ailurus fulgens"
"Chrysocyon brachyurus"
"Panthera leo"
"Canis aureus"
"Canis latrans"
"Canis mesomelas"
"Lycaon pictus"
"Nyctereutes procyonoides"
"Urocyon cinereoargenteus"
"Urocyon littoralis"
"Vulpes lagopus"
"Vulpes vulpes"
"Canis adustus"
"Cerdocyon thous"
"Otocyon megalotis"
"Vulpes macrotis"
"Lynx canadensis"
"Lynx lynx"
"Lynx pardinus"
"Lynx rufus"
"Panthera tigris"
"Crocuta crocuta"
"Martes foina"
"Martes melampus"
"Martes pennanti"
"Meles meles"
"Mustela lutreola"
"Mustela nigripes"
"Mustela sibirica"
"Pusa caspica"
"Pusa sibirica"
"Procyon lotor"
"Ailuropoda melanoleuca"
"Ursus americanus"
"Ursus arctos"
"Ursus maritimus"
"Cervus nippon"
"Sus scrofa"
"Pecari tajacu"
"Mustela putorius furo"
"Neovison vison"
"Paradoxurus hermaphroditus"
"Paguma larvata"
"Viverricula indica"
"Phoca vitulina"
"Balaenoptera acutorostrata"
"Balaenoptera physalus"
"Delphinus capensis"
"Delphinus delphis"
"Globicephala melas"
"Grampus griseus"
"Lagenorhynchus acutus"
"Lagenorhynchus albirostris"
"Lagenorhynchus obliquidens"
"Pseudorca crassidens"
"Stenella coeruleoalba"
"Stenella frontalis"
"Feresa attenuata"
"Globicephala macrorhynchus"
"Lagenodelphis hosei"
"Lagenorhynchus obscurus"
"Peponocephala electra"
"Sotalia guianensis"
"Tursiops aduncus"
"Phocoena phocoena"
"Kogia breviceps"
"Physeter catodon"
"Indopacetus pacificus"
"Trichechus manatus"
"Aotus trivirgatus"
"Callithrix jacchus"
"Saguinus mystax"
"Saimiri sciureus"
"Chlorocebus aethiops"
"Macaca fascicularis"
"Macaca fuscata"
"Macaca mulatta"
"Colobus guereza"
"Miopithecus talapoin"
"Gorilla gorilla"
"Pan troglodytes"
"Pithecia monachus"
"Homo sapiens"
"Panthera leo"
"Capra ibex"
"Gazella dorcas"
"Oryx gazella"
"Boselaphus tragocamelus"
"Gazella subgutturosa"
"Sylvicapra grimmia"
"Bos taurus"
"Bubalus bubalis"
"Capra hircus"
"Ovis aries"
"Camelus dromedarius"
"Enhydra lutris"
"Mustela lutreola"
"Odobenus rosmarus"
"Arctocephalus forsteri"
"Eumetopias jubatus"
"Phocarctos hookeri"
"Cystophora cristata"
"Halichoerus grypus"
"Phoca groenlandica"
"Phoca largha"
"Phoca vitulina"
"Pusa hispida"
"Pusa sibirica"
"Hydrurga leptonyx"
"Lobodon carcinophaga"
"Ursus maritimus"
"Bison bonasus"
"Connochaetes taurinus"
"Tragelaphus imberbis"
"Tragelaphus scriptus"
"Tragelaphus strepsiceros"
"Axis axis"
"Giraffa camelopardalis"
"Hippopotamus amphibius"
"Phacochoerus aethiopicus"
"Sus scrofa"
"Bos taurus"
"Bubalus bubalis"
"Capra hircus"
"Ovis aries"
"Syncerus caffer"
"Antilocapra americana"
"Bison bison"
"Oreamnos americanus"
"Oryx leucoryx"
"Ovis canadensis"
"Rupicapra rupicapra"
"Vicugna pacos"
"Cervus elaphus"
"Odocoileus hemionus"
"Odocoileus virginianus"
"Bos taurus"
"Capra hircus"
"Ovis aries"
"Brachyteles arachnoides"
"Pan troglodytes"
"Homo sapiens"
"Homo sapiens"
"Microtus agrestis"
"Myodes glareolus"
"Apodemus sylvaticus"
"Sciurus carolinensis"
"Cavia porcellus"
"Mus musculus"
"Rattus norvegicus"
"Axis axis"
"Dama dama"
"Odocoileus hemionus"
"Panthera leo"
"Antilocapra americana"
"Aepyceros melampus"
"Alcelaphus buselaphus"
"Antidorcas marsupialis"
"Bison bison"
"Connochaetes taurinus"
"Damaliscus lunatus"
"Hippotragus equinus"
"Hippotragus niger"
"Kobus ellipsiprymnus"
"Kobus leche"
"Oryx gazella"
"Ovis canadensis"
"Redunca arundinum"
"Rupicapra rupicapra"
"Syncerus caffer"
"Tragelaphus strepsiceros"
"Kobus kob"
"Ourebia ourebi"
"Alces alces"
"Cervus elaphus"
"Odocoileus virginianus"
"Phacochoerus aethiopicus"
"Potamochoerus porcus"
"Bos taurus"
"Bubalus bubalis"
"Capra hircus"
"Sus scrofa domesticus"
"Homo sapiens"
"Cercopithecus mitis"
"Homo sapiens"
"Chlorocebus pygerythrus"
"Papio ursinus"
"Cavia porcellus"
"Microtus agrestis"
"Myodes glareolus"
"Apodemus sylvaticus"
"Sciurus carolinensis"
"Cavia porcellus"
"Mesocricetus auratus"
"Mus musculus"
"Sus scrofa domesticus"
"Rattus norvegicus"
"Homo sapiens"
"Homo sapiens"
"Sturnira lilium"
"Homo sapiens"
"Macaca fascicularis"
"Homo sapiens"
"Macaca mulatta"
"Macaca radiata"
"Semnopithecus entellus"
"Cavia porcellus"
"Bos taurus"
"Sus scrofa domesticus"
"Desmodus rotundus"
"Artibeus jamaicensis"
"Rhogeessa parvula"
"Pteronotus parnellii"
"Sus scrofa domesticus"
"Homo sapiens"
"Macaca fascicularis"
"Homo sapiens"
"Pan troglodytes"
"Gorilla beringei"
"Bos taurus"
"Bos taurus"
"Loxodonta africana"
"Aepyceros melampus"
"Alcelaphus buselaphus"
"Antidorcas marsupialis"
"Connochaetes gnou"
"Connochaetes taurinus"
"Damaliscus lunatus"
"Damaliscus pygargus"
"Gazella gazella"
"Hippotragus niger"
"Kobus ellipsiprymnus"
"Kobus leche"
"Nanger granti"
"Syncerus caffer"
"Tragelaphus scriptus"
"Tragelaphus strepsiceros"
"Damaliscus lunatus korrigum"
"Oryx beisa"
"Camelus dromedarius"
"Axis axis"
"Cervus elaphus"
"Dama dama"
"Rusa timorensis"
"Giraffa camelopardalis"
"Hippopotamus amphibius"
"Phacochoerus aethiopicus"
"Bos grunniens"
"Bos taurus"
"Bubalus bubalis"
"Sus scrofa domesticus"
"Homo sapiens"
"Atelerix albiventris"
"Cricetomys gambianus"
"Bos taurus"
"Ovis aries"
"Equus caballus"
"Pteropus giganteus"
"Pteropus lylei"
"Myotis blythii"
"Homo sapiens"
"Chaerephon plicatus"
"Pteropus alecto"
"Cynopterus sphinx"
"Eonycteris spelaea"
"Pteropus conspicillatus"
"Pteropus hypomelanus"
"Pteropus lylei"
"Pteropus poliocephalus"
"Pteropus scapulatus"
"Rousettus amplexicaudatus"
"Philetor brachypterus"
"Scotophilus kuhlii"
"Saccolaimus flaviventris"
"Taphozous melanopogon"
"Taphozous theobaldi"
"Hipposideros larvatus"
"Miniopterus schreibersii"
"Equus caballus"
"Myotis nattereri"
"Homo sapiens"
"Nycteris thebaica"
"Rousettus aegyptiacus"
"Homo sapiens"
"Martes foina"
"Tadarida teniotis"
"Rhinolophus ferrumequinum"
"Myotis myotis"
"Pipistrellus pipistrellus"
"Barbastella barbastellus"
"Hypsugo savii"
"Myotis blythii"
"Myotis capaccinii"
"Myotis daubentonii"
"Myotis nattereri"
"Nyctalus noctula"
"Pipistrellus kuhlii"
"Pipistrellus nathusii"
"Plecotus auritus"
"Plecotus austriacus"
"Vespertilio murinus"
"Miniopterus schreibersii"
"Felis catus"
"Ovis aries"
"Homo sapiens"
"Myotis dasycneme"
"Myotis daubentonii"
"Civettictis civetta"
"Pteropus lylei"
"Murina leucogaster"
"Pteropus giganteus"
"Pteropus lylei"
"Myotis mystacinus"
"Atilax paludinosus"
"Eidolon helvum"
"Rousettus aegyptiacus"
"Epomophorus gambianus"
"Epomophorus wahlbergi"
"Epomops buettikoferi"
"Epomops dobsonii"
"Micropteropus pusillus"
"Nycteris gambiensis"
"Hipposideros commersonii"
"Felis catus"
"Homo sapiens"
"Eidolon helvum"
"Gerbilliscus leucogaster"
"Lophuromys sikapusi"
"Felis catus"
"Elephas maximus"
"Nasua narica"
"Connochaetes taurinus"
"Homo sapiens"
"Canis latrans"
"Canis mesomelas"
"Chrysocyon brachyurus"
"Lycaon pictus"
"Nyctereutes procyonoides"
"Urocyon cinereoargenteus"
"Vulpes lagopus"
"Vulpes vulpes"
"Canis adustus"
"Canis simensis"
"Cerdocyon thous"
"Lycalopex vetulus"
"Otocyon megalotis"
"Speothos venaticus"
"Vulpes chama"
"Vulpes corsac"
"Vulpes zerda"
"Acinonyx jubatus"
"Leopardus pardalis"
"Leptailurus serval"
"Lynx lynx"
"Lynx rufus"
"Panthera leo"
"Panthera pardus"
"Puma concolor"
"Felis nigripes"
"Leopardus colocolo"
"Suricata suricatta"
"Atilax paludinosus"
"Cynictis penicillata"
"Galerella pulverulenta"
"Galerella sanguinea"
"Herpestes edwardsi"
"Urva javanica"
"Ichneumia albicauda"
"Crocuta crocuta"
"Proteles cristata"
"Mephitis mephitis"
"Spilogale putorius"
"Mephitis macroura"
"Martes foina"
"Meles meles"
"Mellivora capensis"
"Melogale moschata"
"Bassariscus astutus"
"Procyon lotor"
"Potos flavus"
"Procyon cancrivorus"
"Ursus americanus"
"Ursus arctos"
"Ursus maritimus"
"Ursus thibetanus"
"Civettictis civetta"
"Genetta genetta"
"Cynomops abrasus"
"Cynomops planirostris"
"Eumops auripendulus"
"Eumops bonariensis"
"Eumops perotis"
"Molossops neglectus"
"Molossus molossus"
"Molossus rufus"
"Nyctinomops macrotis"
"Carollia perspicillata"
"Desmodus rotundus"
"Glossophaga soricina"
"Phyllostomus hastatus"
"Sturnira lilium"
"Uroderma bilobatum"
"Anoura caudifer"
"Anoura geoffroyi"
"Artibeus fimbriatus"
"Artibeus jamaicensis"
"Artibeus lituratus"
"Chrotopterus auritus"
"Artibeus phaeotis"
"Diaemus youngi"
"Diphylla ecaudata"
"Glossophaga morenoi"
"Leptonycteris curasoae"
"Leptonycteris nivalis"
"Lonchorhina aurita"
"Lophostoma brasiliense"
"Macrotus californicus"
"Micronycteris megalotis"
"Platyrrhinus lineatus"
"Trachops cirrhosus"
"Rousettus leschenaultii"
"Rhinolophus ferrumequinum"
"Rhinolophus pusillus"
"Antrozous pallidus"
"Corynorhinus townsendii"
"Eptesicus brasiliensis"
"Eptesicus diminutus"
"Eptesicus furinalis"
"Eptesicus fuscus"
"Euderma maculatum"
"Histiotus macrotus"
"Histiotus montanus"
"Histiotus velatus"
"Lasionycteris noctivagans"
"Lasiurus blossevillii"
"Lasiurus borealis"
"Aeorestes cinereus"
"Dasypterus ega"
"Aeorestes egregius"
"Dasypterus intermedius"
"Lasiurus seminolus"
"Dasypterus xanthinus"
"Myotis albescens"
"Myotis austroriparius"
"Myotis californicus"
"Myotis chiloensis"
"Myotis daubentonii"
"Myotis evotis"
"Myotis leibii"
"Myotis levis"
"Myotis lucifugus"
"Myotis nigricans"
"Myotis riparius"
"Myotis septentrionalis"
"Myotis thysanodes"
"Myotis velifer"
"Myotis volans"
"Myotis yumanensis"
"Nyctalus noctula"
"Nycticeius humeralis"
"Parastrellus hesperus"
"Perimyotis subflavus"
"Plecotus auritus"
"Tadarida brasiliensis"
"Vespertilio murinus"
"Mormoops megalophylla"
"Pteronotus parnellii"
"Loxodonta africana"
"Callithrix jacchus"
"Sapajus apella"
"Castor canadensis"
"Hydrochoerus hydrochaeris"
"Neotoma floridana"
"Erethizon dorsatus"
"Mus musculus"
"Gerbillus gerbillus"
"Myocastor coypus"
"Glaucomys volans"
"Marmota monax"
"Sciurus carolinensis"
"Sciurus niger"
"Tamias striatus"
"Ictidomys tridecemlineatus"
"Otospermophilus variegatus"
"Urocitellus undulatus"
"Hippotragus niger"
"Tragelaphus strepsiceros"
"Boselaphus tragocamelus"
"Blastocerus dichotomus"
"Cervus elaphus"
"Cervus nippon"
"Dama dama"
"Mazama americana"
"Rusa unicolor"
"Pecari tajacu"
"Felis catus"
"Oryctolagus cuniculus"
"Bos taurus"
"Bubalus bubalis"
"Capra hircus"
"Ovis aries"
"Camelus bactrianus"
"Camelus dromedarius"
"Lama glama"
"Sus scrofa domesticus"
"Equus asinus"
"Equus caballus"
"Eidolon helvum"
"Rousettus aegyptiacus"
"Hipposideros commersonii"
"Miniopterus schreibersii"
"Bos taurus"
"Bubalus bubalis"
"Bos taurus"
"Bubalus bubalis"
"Equus caballus"
"Tupaia belangeri"
"Notamacropus agilis"
"Osphranter rufus"
"Osphranter robustus"
"Bubalus bubalis"
"Bos taurus"
"Homo sapiens"
"Didelphis marsupialis"
"Bos taurus"
"Equus caballus"
"Dasypus novemcinctus"
"Homo sapiens"
"Atelerix albiventris"
"Macaca sinica"
"Bos taurus"
"Bubalus bubalis"
"Capra hircus"
"Ovis aries"
"Sus scrofa domesticus"
"Phyllostomus hastatus"
"Equus caballus"
"Homo sapiens"
"Urocyon cinereoargenteus"
"Lynx rufus"
"Mephitis mephitis"
"Ursus americanus"
"Carollia perspicillata"
"Glossophaga soricina"
"Artibeus jamaicensis"
"Artibeus lituratus"
"Artibeus phaeotis"
"Lophostoma silvicolum"
"Lepus californicus"
"Choloepus hoffmanni"
"Peromyscus leucopus"
"Sigmodon hispidus"
"Coendou rothschildi"
"Odocoileus virginianus"
"Pecari tajacu"
"Bos taurus"
"Sus scrofa domesticus"
"Equus caballus"
"Homo sapiens"
"Rhombomys opimus"
"Homo sapiens"
"Homo sapiens"
"Canis latrans"
"Urocyon cinereoargenteus"
"Lynx rufus"
"Mephitis mephitis"
"Procyon lotor"
"Ursus americanus"
"Carollia perspicillata"
"Desmodus rotundus"
"Glossophaga soricina"
"Sturnira lilium"
"Artibeus jamaicensis"
"Artibeus phaeotis"
"Lonchophylla robusta"
"Lophostoma silvicolum"
"Vampyrodes caraccioli"
"Didelphis virginiana"
"Lepus californicus"
"Sylvilagus audubonii"
"Peromyscus leucopus"
"Sigmodon hispidus"
"Baiomys taylori"
"Neotoma mexicana"
"Peromyscus difficilis"
"Dipodomys merriami"
"Mus musculus"
"Myocastor coypus"
"Sciurus carolinensis"
"Antilocapra americana"
"Ovis canadensis"
"Cervus elaphus"
"Odocoileus hemionus"
"Odocoileus virginianus"
"Sus scrofa"
"Pecari tajacu"
"Bos taurus"
"Sus scrofa domesticus"
"Equus caballus"
"Homo sapiens"
"Philander opossum"
"Hylaeamys megacephalus"
"Equus burchellii quagga"
"Vicugna pacos"
"Equus asinus"
"Equus caballus"
"Mus musculus"
"Sus scrofa"
"Sus scrofa domesticus"
"Chlorocebus pygerythrus"
"Erythrocebus patas"
"Macaca mulatta"
"Cercopithecus ascanius"
"Piliocolobus rufomitratus"
"Panthera leo"
"Ailuropoda melanoleuca"
"Canis latrans"
"Acinonyx jubatus"
"Panthera tigris"
"Canis mesomelas"
"Lycalopex gymnocercus"
"Nyctereutes procyonoides"
"Urocyon littoralis"
"Cerdocyon thous"
"Puma concolor"
"Crocuta crocuta"
"Sus scrofa"
"Felis catus"
"Sus scrofa domesticus"
"Hipposideros caffer"
"Homo sapiens"
"Hipposideros abae"
"Hipposideros crumeniferus"
"Vicugna pacos"
"Homo sapiens"
"Miniopterus magnater"
"Miniopterus pusillus"
"Miniopterus schreibersii"
"Miniopterus magnater"
"Miniopterus pusillus"
"Sus scrofa domesticus"
"Rhinolophus blasii"
"Rhinolophus ferrumequinum"
"Rhinolophus macrotis"
"Rhinolophus pearsonii"
"Rhinolophus sinicus"
"Scotophilus kuhlii"
"Bison bonasus"
"Hippotragus niger"
"Tragelaphus angasii"
"Tragelaphus spekii"
"Hemitragus jemlahicus"
"Giraffa camelopardalis"
"Homo sapiens"
"Kobus ellipsiprymnus"
"Odocoileus hemionus"
"Rusa unicolor"
"Bos taurus"
"Bubalus bubalis"
"Camelus dromedarius"
"Lama glama"
"Vicugna pacos"
"Cervus elaphus"
"Sus scrofa domesticus"
"Equus caballus"
"Odocoileus virginianus"
"Homo sapiens"
"Mus musculus"
"Rattus norvegicus"
"Rattus rattus"
"Pipistrellus pipistrellus"
"Pipistrellus abramus"
"Rousettus leschenaultii"
"Homo sapiens"
"Vulpes vulpes"
"Melogale moschata"
"Chaerephon plicatus"
"Rousettus leschenaultii"
"Rhinolophus affinis"
"Rhinolophus cornutus"
"Rhinolophus ferrumequinum"
"Rhinolophus macrotis"
"Rhinolophus pearsonii"
"Rhinolophus pusillus"
"Rhinolophus sinicus"
"Rattus losea"
"Sus scrofa"
"Nyctereutes procyonoides"
"Felis catus"
"Paguma larvata"
"Sus scrofa domesticus"
"Tylonycteris pachypus"
"Tursiops aduncus"
"Delphinapterus leucas"
"Homo sapiens"
"Bos taurus"
"Sus scrofa domesticus"
"Myodes glareolus"
"Apodemus sylvaticus"
"Oryctolagus cuniculus"
"Bos taurus"
"Capra hircus"
"Ovis aries"
"Sus scrofa domesticus"
"Equus caballus"
"Homo sapiens"
"Sus scrofa domesticus"
"Bos taurus"
"Bos taurus"
"Homo sapiens"
"Camelus dromedarius"
"Equus caballus"
"Helarctos malayanus"
"Ursus thibetanus"
"Oryx leucoryx"
"Homo sapiens"
"Macropus giganteus"
"Erinaceus europaeus"
"Elephas maximus"
"Aepyceros melampus"
"Alcelaphus buselaphus"
"Antidorcas marsupialis"
"Antilope cervicapra"
"Bison bison"
"Bos frontalis"
"Connochaetes taurinus"
"Damaliscus lunatus"
"Gazella gazella"
"Hippotragus equinus"
"Hippotragus niger"
"Kobus ellipsiprymnus"
"Nanger granti"
"Oryx gazella"
